"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"cattosafe","2026-01-03","16:04:26","@clarke_de_souza @BolsonaroSP @policiafederal O que é “povo de bem”?",0,68,9,0,3,0,0,"",0.013303807936608791,0.9408803582191467,0.04581582918763161,"neutro"
"astirasdocaos","2026-01-03","16:00:56","@BolsonaroSP @policiafederal https://t.co/BWJulYQh2V",1,52,3,0,2,1,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"Eh_Nois_Feratu","2026-01-03","15:59:26","@BolsonaroSP @policiafederal Vai trabalhar vagabundo https://t.co/sRqrAfhOsB",1,76,6,0,2,0,0,"",0.008084817789494991,0.023392578586935997,0.9685225486755371,"negativo"
"ricardosbadini","2026-01-03","15:59:24","@mauriciome47366 @BolsonaroSP @policiafederal Ora ora se não temos aqui um decepcionado porque o golpe não veio. A @MPF_PGR vai gostar de conversar com você, lixo social.",0,170,26,0,4,0,0,"",0.02839200757443905,0.20869620144367218,0.7629117965698242,"negativo"
"astirasdocaos","2026-01-03","15:59:15","@DboraPa79045505 @marioadolfo @cryssue @BolsonaroSP @policiafederal Tá trabalhando de chapeiro ilegal, só se for 🤣🤣🤣🤣🤣",0,118,14,5,5,0,0,"",0.19681353867053986,0.274125337600708,0.5290611386299133,"negativo"
"ricardosbadini","2026-01-03","15:58:25","@severinosertaox @lula_livre_jah @BolsonaroSP @policiafederal Xupabolas de golpista 😂😂😂😂",0,88,8,4,4,0,0,"",0.32455188035964966,0.24819591641426086,0.42725223302841187,"negativo"
"ricardosbadini","2026-01-03","15:56:31","@Fax47cadeiras @BolsonaroSP @policiafederal Estão fazendo o que o Verme Condenado e os Verminhos fazem e fariam com eles: acovardando, fugindo, largando a mão. Por mim, que todos apodreçam na cadeia, xupabolas de golpista.",0,222,33,0,3,0,0,"",0.004370937589555979,0.011501898989081383,0.9841272234916687,"negativo"
"diogo__14","2026-01-03","15:56:16","@BolsonaroSP @policiafederal Vai trabalhar, vagabundo",0,53,5,0,2,0,0,"",0.007816649973392487,0.02692742832005024,0.9652559757232666,"negativo"
"Eduardo12887771","2026-01-03","15:54:58","@BolsonaroSP @policiafederal Vc não abdicou de nada seu mamateiro entreguista lesa-pátria vagabundo, vc foi cassado...",0,118,15,0,2,0,0,"",0.006778500508517027,0.03089410439133644,0.9623274207115173,"negativo"
"rodrigorez_","2026-01-03","15:54:48","@BolsonaroSP @policiafederal O vagabundo que não trabalha reclamando porque não trabalhou e vai ser exonerado. Filho de vagabundo escorado nas tetas do governo é vagabundo duas vezes né?",0,186,28,0,2,0,0,"",0.010792293585836887,0.042881254106760025,0.946326494216919,"negativo"
"flaviocaamana","2026-01-03","15:54:24","@BolsonaroSP @policiafederal Vai trabalhar vagabundo !!! Tua mamata e a mamata de tua família acabaram!!!",0,105,15,0,2,0,0,"",0.006564644630998373,0.035998791456222534,0.9574366211891174,"negativo"
"ricardosbadini","2026-01-03","15:53:05","@clarke_de_souza @BolsonaroSP @policiafederal Fale por você, seu merdinha. Povo de bem está trabalhando, produzindo, gerando riqueza que esse lixo social usurpuou por décadas vagabundeando no legiuslativo e agora é gigolô de otários como você.",0,243,34,0,3,0,0,"",0.007083147764205933,0.010987565852701664,0.9819292426109314,"negativo"
"DreamHealth80","2026-01-03","15:52:09","@BolsonaroSP @policiafederal Nossa, video com cromaqui??? Está nos EUA mesmo banana???🤔🤔",0,88,11,2,2,0,0,"",0.03338306024670601,0.8349486589431763,0.1316683143377304,"neutro"
"ricardosbadini","2026-01-03","15:51:43","@BolsonaroSP @policiafederal Depois de décadas mamando nas tetas do Estado brasileiro e agora vivendo de mesada milionária do seu papai Verme Condenado, tá fácil falar né, playboy tijucano de merda? Fica por aí mesmo, kovarde, ou então seja macho e volte pra gente ver um negocinho.",0,282,46,0,2,0,0,"",0.011642181314527988,0.020660733804106712,0.9676970839500427,"negativo"
"Vermelho96","2026-01-03","15:48:58","@RicardoSagulo @BolsonaroSP @policiafederal O Rachadinha não tem competência.",0,77,8,0,3,0,0,"",0.005001862999051809,0.11796961724758148,0.8770284652709961,"negativo"
"Vermelho96","2026-01-03","15:48:21","@clarke_de_souza @BolsonaroSP @policiafederal Povo de bem???? Milicianos e canalhas.",0,84,9,0,3,1,0,"",0.005183730274438858,0.03714759647846222,0.9576687216758728,"negativo"
"mrguimaraes13","2026-01-03","15:47:10","@BolsonaroSP @policiafederal Cruz credo como vc é chato. E se acha uma maravilha. Até agora não percebeu o tiro no pé. Bobão aqui no Brasil vc p chegar até a ser senador. E agora vc é um pária q vai levar um pé na bunda já já .",0,227,48,0,2,0,0,"",0.005304805934429169,0.008728439919650555,0.9859667420387268,"negativo"
"eissomeubrasil","2026-01-03","15:47:00","@BolsonaroSP @policiafederal Seu vagabundo, filha da puta e de um desgraçado maldito. Volta para o Brasil, seu canalha! Seu merda! Lixo! Você é um banana! Volta para cá seu canalha!",0,181,30,0,2,0,0,"",0.004020581487566233,0.006290348246693611,0.9896891117095947,"negativo"
"nrclinicamarci1","2026-01-03","15:46:58","@BolsonaroSP @policiafederal Vc é doente rapaz. Vai se tratar",0,61,9,0,2,0,0,"",0.00486485892906785,0.012464156374335289,0.9826709628105164,"negativo"
"nrclinicamarci1","2026-01-03","15:45:43","@BolsonaroSP @policiafederal Honra kkkkkk. Você é um fugitivo e quer bater de frente com nossas instituições. Vc é um traidor da Pátria",0,135,22,0,2,0,0,"",0.004403082188218832,0.015852170065045357,0.9797447919845581,"negativo"
"marinheiralunar","2026-01-03","15:44:58","@BolsonaroSP @policiafederal Vai trabalhar, Eduardo. Não faz nada nessa porra!",0,78,10,0,2,0,0,"",0.007544239051640034,0.020423822104930878,0.9720318913459778,"negativo"
"vazrodrigo1","2026-01-03","15:44:22","@BolsonaroSP @policiafederal É mt chorororo em 2min de video",0,60,9,0,2,0,0,"",0.03465861454606056,0.06650026887655258,0.8988410830497742,"negativo"
"Vermelho96","2026-01-03","15:44:09","@BolsonaroSP @policiafederal Bananinha, acabou a moleza e a conspiração contra o Brasil. Daqui a pouco os americanos metem o pé na sua bunda e te mandam de volta para ser preso na Papuda, junto com seu pai.🤣",0,207,37,1,2,1,0,"",0.0876884013414383,0.12660835683345795,0.7857032418251038,"negativo"
"ViraisX","2026-01-03","15:43:06","@patitricolor @marioadolfo @BolsonaroSP @policiafederal Entao pq ele nao pede exoneração?",0,89,10,0,4,4,0,"",0.012170588597655296,0.3173637390136719,0.6704656481742859,"negativo"
"heysiso","2026-01-03","15:42:57","@BolsonaroSP @policiafederal como pode ser tão vagabundo a ponto de não querer ir trabalhar isso é o capitalismo que você defende seu inútil",0,140,23,0,2,0,0,"",0.003630405757576227,0.008714095689356327,0.9876554608345032,"negativo"
"m4theusrn","2026-01-03","15:42:50","@BolsonaroSP @policiafederal Vai trabalhar vagabundo https://t.co/Ks7P174ix0",1,76,6,0,2,0,0,"",0.008084817789494991,0.023392578586935997,0.9685225486755371,"negativo"
"arauujo_aline","2026-01-03","15:41:16","@BolsonaroSP @policiafederal Isso tudo pra não ir trabalhar, vagabundo",0,70,9,0,2,0,0,"",0.006672011222690344,0.037021175026893616,0.9563068747520447,"negativo"
"ebmdefreitas","2026-01-03","15:37:56","@marioadolfo @BolsonaroSP @policiafederal Aqui seus vagabundos de esquerda https://t.co/ZklQ9EKd5n",1,98,9,0,3,0,0,"",0.01966739632189274,0.13133838772773743,0.8489941358566284,"negativo"
"StopFakeNews8","2026-01-03","15:37:28","@jpmaranhense @BolsonaroSP @policiafederal Eles realmente se acham acima da lei. Grande dia!",0,92,12,0,3,1,0,"",0.03406808152794838,0.06409785896539688,0.9018340706825256,"negativo"
"giuelile","2026-01-03","15:36:49","@BolsonaroSP @policiafederal A minoria tem que ser curvar as maiorias ou desapareça! Sabe quem pediu isso Bananinha: @jairbolsonaro https://t.co/HpjxYt4ZLg",1,155,19,0,3,0,0,"",0.011585624888539314,0.24652481079101562,0.7418895363807678,"negativo"
"StopFakeNews8","2026-01-03","15:35:08","@BolsonaroSP @policiafederal Kkkkk.....Acabou a vagabundagem. Ainda resta o emprego de chapeiro. Grande dia!",0,108,13,0,2,0,0,"",0.6157773733139038,0.25426772236824036,0.12995487451553345,"positivo"
"HEDILSON7","2026-01-03","15:35:01","@BolsonaroSP @policiafederal Que honra lhe foi conferida, @BolsonaroSP ?! Vagabundo é o que você é! Está se dando muita importância, mas não vale nada! Infeliz!",0,160,25,0,3,0,0,"",0.31802913546562195,0.10006067156791687,0.5819101333618164,"negativo"
"JhanKarlo","2026-01-03","15:34:53","@BolsonaroSP @policiafederal Quem não trabalha e vive sustentado por auxilio é o que mesmo? BANANINHA",0,101,15,0,2,0,0,"",0.003879261901602149,0.0231837946921587,0.9729369878768921,"negativo"
"lbam1980","2026-01-03","15:33:48","@Juliapierri @BolsonaroSP @policiafederal Bandido experiente é outro patamar.",0,77,8,0,3,0,0,"",0.015179258771240711,0.0782778412103653,0.9065428376197815,"negativo"
"J_M_Benitez","2026-01-03","15:33:46","@BolsonaroSP @policiafederal Tem algum outro adjetivo para definir @BolsonaroSP que não seja VAGABUNDO.",0,103,13,0,3,0,0,"",0.007997259497642517,0.07150708884000778,0.9204956889152527,"negativo"
"erichnonato","2026-01-03","15:33:42","@BolsonaroSP @policiafederal Precisa de uma aula de história para entender o que é Gestapo. Gestapo está mais para a Ditadura Militar do que para a Ditadura de Toga.",0,165,28,0,2,0,0,"",0.008624167181551456,0.04859384894371033,0.9427820444107056,"negativo"
"J_M_Benitez","2026-01-03","15:32:09","@BolsonaroSP @policiafederal Vagabundo, não verdade, não quer trabalhar.",0,72,8,0,2,0,0,"",0.006154978647828102,0.05026206746697426,0.9435829520225525,"negativo"
"CastanhaJuan","2026-01-03","15:31:52","@marioadolfo @BolsonaroSP @policiafederal Vai dar meia hora de bun.....que VC ganha mais.",0,89,12,0,3,0,0,"",0.009184355847537518,0.0340251550078392,0.9567905068397522,"negativo"
"Nriq93","2026-01-03","15:31:43","@BolsonaroSP @policiafederal Jogou uma carteira de trabalho os bolsonaro fogem",0,78,10,0,2,0,0,"",0.02860810048878193,0.7750678062438965,0.19632411003112793,"neutro"
"therealsalves","2026-01-03","15:31:23","@NP__Oficial @BolsonaroSP @policiafederal ninguém nessa família sabe o que é trabalhar.",0,87,11,0,3,10,0,"",0.01054634340107441,0.4925566613674164,0.4968969225883484,"negativo"
"mathperessz","2026-01-03","15:31:14","@DboraPa79045505 @marioadolfo @cryssue @BolsonaroSP @policiafederal o gabinete dele segue ativo, otária",0,103,11,0,5,0,0,"",0.020930573344230652,0.3992808759212494,0.5797885656356812,"negativo"
"LuizFernandooLF","2026-01-03","15:28:43","@BolsonaroSP @policiafederal Para de falar merda Moço, a sua situação já é crítica. Quieta!",0,91,14,0,2,0,0,"",0.0030193207785487175,0.007557291071861982,0.9894233345985413,"negativo"
"Chaesapata","2026-01-03","15:28:30","@BolsonaroSP @policiafederal Vai se foder seu merda",0,51,7,0,2,0,0,"",0.004708233755081892,0.006600159220397472,0.9886916875839233,"negativo"
"JanMarrques","2026-01-03","15:27:40","@BolsonaroSP @policiafederal Só voltar ao trabalho, seu preguiçoso fujão",0,72,9,0,2,0,0,"",0.0038480041548609734,0.02264493890106678,0.9735070466995239,"negativo"
"twdacamila","2026-01-03","15:27:21","@BolsonaroSP @policiafederal https://t.co/VVSvhUNB1F",1,52,3,0,2,0,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"MahenriBi","2026-01-03","15:26:30","@BolsonaroSP @policiafederal Mamando nas teta do governo igual toda família!! Vagabundo",0,87,11,0,2,0,0,"",0.009042851626873016,0.03661186248064041,0.9543452858924866,"negativo"
"Brunot1234","2026-01-03","15:25:34","@BolsonaroSP @policiafederal Kkkk o vagabundo covarde e fujão",0,61,8,0,2,0,0,"",0.006847533863037825,0.021183913573622704,0.9719684720039368,"negativo"
"giuliana_iam","2026-01-03","15:24:40","@BolsonaroSP @policiafederal Sai, vagabundo",0,43,4,0,2,0,0,"",0.011066789738833904,0.03716621920466423,0.9517669081687927,"negativo"
"MarciodeSouzaF6","2026-01-03","15:24:17","@BolsonaroSP @policiafederal Vai trabalhar, vagal 😡😡",0,52,6,2,2,0,0,"",0.008486507460474968,0.015429842285811901,0.9760837554931641,"negativo"
"BetoLuga","2026-01-03","15:22:03","@DaltonMachadoG @BolsonaroSP @policiafederal Ué? Vcs nao querem acabar com o funcionalismo? Acabar com os privilégios? Vamos começar por esse vagabundo que nao trabalha.",0,169,23,0,3,1,0,"",0.00611503142863512,0.05138719826936722,0.942497730255127,"negativo"
"essafera","2026-01-03","15:21:35","@BolsonaroSP @policiafederal Volta pra trabalhar, vagabundo. Já cansei de pagar teu salário home office",0,103,14,0,2,0,0,"",0.0049290903843939304,0.012932278215885162,0.9821386337280273,"negativo"
"BetoLuga","2026-01-03","15:20:55","@MariaFerrari72 @BolsonaroSP @policiafederal Tão corajoso que fugiu do país.",0,76,9,0,3,0,0,"",0.0903908982872963,0.7615331411361694,0.14807595312595367,"neutro"
"iveslorrran","2026-01-03","15:19:59","@BolsonaroSP @policiafederal vai trabalhar vagabundo",0,52,5,0,2,0,0,"",0.007268005050718784,0.02252032421529293,0.9702117443084717,"negativo"
"BetoLuga","2026-01-03","15:19:32","@JosJac5 @BolsonaroSP @policiafederal Jacó do fiofó.",0,52,6,0,3,0,0,"",0.019045095890760422,0.2783168852329254,0.7026380300521851,"negativo"
"BetoLuga","2026-01-03","15:19:02","@BolsonaroSP @policiafederal Teu pai.",0,37,4,0,2,0,0,"",0.037013035267591476,0.42823079228401184,0.5347561836242676,"negativo"
"BetoLuga","2026-01-03","15:18:49","@BolsonaroSP @policiafederal Bajuladores de tiranos. Teu homenageou torturador no Congresso Nacional. Volta pra cá se tem coragem.",0,130,17,0,2,2,0,"",0.005494396667927504,0.030525699257850647,0.9639798998832703,"negativo"
"ChasqueColorado","2026-01-03","15:17:14","@BolsonaroSP @policiafederal Vagabundo, sempre foge do trabalho. É fácil identificar",0,84,10,0,2,0,0,"",0.028207464143633842,0.4716637134552002,0.5001288652420044,"negativo"
"adrianosil2099","2026-01-03","15:15:35","@BolsonaroSP @policiafederal Pode ficar ai mesmo, bom que perde logo o emprego na PF e é menos um gasto pra gente.",0,114,21,0,2,3,0,"",0.05888769030570984,0.23689496517181396,0.704217255115509,"negativo"
"ReiNatoSouza","2026-01-03","15:14:22","@BolsonaroSP @policiafederal Quer evitar perder o cargo? Só vir trabalhar ué...",0,79,11,0,2,0,0,"",0.05737629532814026,0.7623906135559082,0.18023310601711273,"neutro"
"adrianosil2099","2026-01-03","15:14:14","@SouFlamengo8119 @delaurentiis_br @BolsonaroSP @policiafederal Tua esposa sabe que tu fica na internet defendendo macho ?",0,121,15,0,4,4,0,"",0.010219289921224117,0.21384724974632263,0.7759334444999695,"negativo"
"Luidera_","2026-01-03","15:14:00","@Fgndes @dani_jaming @vaniafoortes @marioadolfo @BolsonaroSP @policiafederal igual o calvo do bananinha tá correndo do trabalho? a gente sabe q o forte dessa família de maricas dos bolsonaros nunca foi trabalhar",0,211,30,0,6,3,0,"",0.008899684995412827,0.05809171125292778,0.9330086708068848,"negativo"
"waltermnds","2026-01-03","15:13:42","@BolsonaroSP @policiafederal Fudeu, agora bananinha vai ter que trabalhar.",0,74,9,0,2,0,0,"",0.015490775927901268,0.13930730521678925,0.845201849937439,"negativo"
"CarlosJosa84398","2026-01-03","15:13:20","@BolsonaroSP @policiafederal Se vc não deve então não precisa ter medo agora se está escondido e fugiu isso já basta né que vc está devendo mais e mais",0,151,28,0,2,0,0,"",0.050726257264614105,0.5172199606895447,0.4320538341999054,"neutro"
"waltermnds","2026-01-03","15:12:42","@BolsonaroSP @policiafederal . foi para os usa por vontade própria já que não havia nem investigação sobre vc; . uma vez nos usa, passou a atacar o judiciário e trabalhar para sanções contra o próprio país; . em função disso passou a ser investigado por coação e atrapalhar investigações; . perdeu mandato",0,305,52,0,2,0,0,"",0.03739464282989502,0.27669093012809753,0.6859144568443298,"negativo"
"adrianosil2099","2026-01-03","15:12:41","@bbcasbb @BolsonaroSP @policiafederal Honrar so pai e mae seu arrombado. Esse ai que se foda",0,92,15,0,3,0,0,"",0.006674039643257856,0.018179208040237427,0.9751467108726501,"negativo"
"bookwormdrih","2026-01-03","15:09:58","@BolsonaroSP @policiafederal “Não abdiquei dos meus privilégios parlamentares” KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK",0,139,9,0,2,0,0,"",0.03591857850551605,0.9039748311042786,0.060106582939624786,"neutro"
"flaviorm2011","2026-01-03","15:09:57","@clarke_de_souza @BolsonaroSP @policiafederal Vc concorda que ele fique recebendo salário sem trabalhar? É de cair o cu da bunda.",0,129,19,0,3,0,0,"",0.0057635847479105,0.023959966376423836,0.970276415348053,"negativo"
"flaviorm2011","2026-01-03","15:08:20","@BolsonaroSP @policiafederal Alecrim Dourado, vc não é melhor que qualquer servidor público, tem que seguir a lei, se não se reapresentar tem que ser declarado como abandono do cargo, está na lei...Vc quer que a Federal custeie suas férias Ad Eternum?",0,251,41,0,2,0,0,"",0.035940829664468765,0.17389826476573944,0.7901608943939209,"negativo"
"Joelfcf1","2026-01-03","15:06:02","@BolsonaroSP @policiafederal Muito mimimi",0,41,4,0,2,0,0,"",0.003781945677474141,0.01264609582722187,0.9835719466209412,"negativo"
"lucaseusou","2026-01-03","15:05:43","@BolsonaroSP @policiafederal Você é um vagabundo igual seu pai",0,62,9,0,2,0,0,"",0.009094128385186195,0.03551614284515381,0.9553897976875305,"negativo"
"JoseMor73627133","2026-01-03","15:05:25","@BolsonaroSP @policiafederal Ué ! Mais quer ter o posto sem trabalhar? Nunca mais? E ganhar? Isso é bizarro ! Ele não está exilado , ele está lá porque quer !",0,158,30,0,2,0,0,"",0.004562407732009888,0.027709245681762695,0.967728316783905,"negativo"
"igorcrf16","2026-01-03","15:04:03","@ElaynePinheir14 @BolsonaroSP @policiafederal Vamos ajudar nosso amigo Eduardo, ele está precisando de um Pix de 200 reais pra ajudar com os custos nos EUA, manda aqui pra mim que vou repassar pra ele, mas só se tu for patriota de verdade",0,238,41,0,3,0,0,"",0.1834302395582199,0.7528948187828064,0.0636749118566513,"neutro"
"betolobo2010","2026-01-03","15:03:54","@NP__Oficial @BolsonaroSP @policiafederal Narrativa desconectada da realidade. Deveria buscar tratamento psicológico. @policiafederal Parabéns pelo EXCELENTE Trabalho",0,166,16,0,4,2,0,"",0.9193062782287598,0.032689180225133896,0.04800456762313843,"positivo"
"gustav4o0","2026-01-03","15:03:10","@BolsonaroSP @policiafederal vagabundo",0,38,3,0,2,1,0,"",0.006510850973427296,0.018552301451563835,0.974936842918396,"negativo"
"Vleydson","2026-01-03","15:01:36","@BolsonaroSP @policiafederal Volta para o seu emprego Dudu, estamos te esperando!",0,81,11,0,2,0,0,"",0.18862248957157135,0.38392171263694763,0.4274558424949646,"negativo"
